RPM,DOC_um,Fz_Mean,Fz_Std,Fz_Peak2Peak,Peak_FFT_Amp,Label
114.0,1000.0,-0.29707873333245516,0.8136284442052457,3.8915748596191406,314.2516053176171,0
114.0,1000.0,-0.24672388285398483,0.9097730309126285,4.864468574523926,306.84905238582337,0
114.0,1000.0,-0.2657257132232189,0.8684730391927115,4.864468574523926,317.08580462661894,0
114.0,1000.0,-0.30087910013098734,0.8853135100682238,5.837363031506538,286.2382659026475,0
114.0,1000.0,-0.2144207712262869,0.863526050103858,4.864468574523926,304.30893314125467,0
114.0,1000.0,0.12951235954387813,1.0290995602741577,5.837362660467625,371.5554846811921,1
114.0,1000.0,3.8282189026172997,2.566305437066112,9.728937983885405,1381.7750762735018,1
114.0,1000.0,18.34086830156339,5.092013133745616,20.430769682675596,2789.0913134361404,1
114.0,1000.0,34.08578641399509,5.0648036409473,20.430769497156145,2866.526167764687,1
114.0,1000.0,47.879215632681735,3.2812497557162867,15.56630240678787,1601.4016855219822,1
114.0,1000.0,63.34765845073851,5.284999149660416,20.430770981311795,2976.162129784389,1
114.0,1000.0,77.60378181859849,3.5650735643591465,14.593405723571777,1860.260177600964,1
114.0,1000.0,88.60584160238503,2.419935133777091,13.620512008666992,865.7371422205684,1
114.0,1000.0,92.43851078785954,1.911586968417757,9.728937149047852,883.5971198863169,1
114.0,1000.0,94.36339620426295,1.8975932227609835,12.647618293762193,514.1230831421175,1
114.0,1000.0,96.98089837820731,1.9579483277148864,11.674730515480036,703.5355992248188,1
114.0,1000.0,94.44890444092451,2.0814759720525955,11.674724578857408,678.8400219695985,1
114.0,1000.0,94.67787649687378,1.476088491380821,10.701830863952623,349.22837719870216,1
114.0,1000.0,93.87124879769979,2.1322856344723196,11.674724578857422,900.5758907854007,1
114.0,1000.0,92.88885416761039,1.6878375156958596,9.728937149047852,434.0660118971083,1
114.0,1000.0,94.45365489851682,1.753536173609603,10.701830863952623,334.58942919650315,1
114.0,1000.0,93.24418839551507,2.232797542891428,10.701830863952637,861.752849956868,1
114.0,1000.0,93.30499426429158,2.5437305783987396,14.593411660194391,1382.1534050099924,1
114.0,1000.0,92.39670676104723,1.9250110907445275,10.701830863952637,878.2623941228101,1
114.0,1000.0,94.10877167731522,2.2448682298937688,12.647618293762193,931.7986248599067,1
114.0,1000.0,94.24178448989986,1.9244379866584025,10.701830863952623,711.5821681577701,1
114.0,1000.0,92.52781939059494,2.0722974901467244,11.674724578857422,1012.0897401618311,1
114.0,1000.0,93.9453559361398,2.9237019197162963,13.620512008666992,1678.0331173430916,1
114.0,1000.0,93.60427308101205,2.505592729637987,13.620512008666992,1300.9422715116366,1
114.0,1000.0,93.69548186678438,2.108776656600568,11.674724578857422,858.7105941732126,1
114.0,1000.0,94.30639071315525,2.2412624686581686,11.674724578857408,1114.7573052451423,1
114.0,1000.0,94.13442415411117,3.1242324879602372,16.53919909000396,1925.9835264883793,1
114.0,1000.0,94.2351339188404,3.9485886010443902,16.53919909000396,2392.8241803358537,1
114.0,1000.0,92.44326124545185,2.9522703926463953,13.620512008666992,1625.4523064400285,1
